2021-11-27 01:09:41.271 +08:00 [INF] Starting default Dispatcher
2021-11-27 01:09:41.341 +08:00 [INF] Starting the processing server.
2021-11-27 01:09:41.342 +08:00 [INF] InMemory message queue initialize the topic: cap.queue.lion.abppro.httpapi.host.0.v1 Volo.Abp.Identity.IdentityRoleEto.Deleted
2021-11-27 01:09:41.343 +08:00 [INF] InMemory message queue initialize the topic: cap.queue.lion.abppro.httpapi.host.0.v1 Volo.Abp.Identity.IdentityRoleNameChangedEto
2021-11-27 01:09:41.344 +08:00 [INF] InMemory message queue initialize the topic: cap.queue.lion.abppro.httpapi.host.0.v1 Lion.AbpPro.NotificationManagement.Notifications.DistributedEvents.CreatedNotificationDistributedEvent
2021-11-27 01:09:41.353 +08:00 [INF] ### CAP started!
2021-11-27 01:09:41.358 +08:00 [INF] Loaded ABP modules:
2021-11-27 01:09:41.359 +08:00 [INF] - Lion.AbpPro.AbpProHttpApiHostModule
2021-11-27 01:09:41.360 +08:00 [INF]   - Lion.AbpPro.AbpProHttpApiModule
DenyAnonymousAuthorizationRequirement: Requires an authenticated user.
2021-11-27 02:11:23.961 +08:00 [INF] AuthenticationScheme: Bearer was challenged.
2021-11-27 02:11:23.962 +08:00 [INF] Request finished HTTP/1.1 GET http://localhost:44315/signalr/notification?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJDb21wYW55TmFtZVByb2plY3ROYW1lIiwiaXNzIjoiQ29tcGFueU5hbWVQcm9qZWN0TmFtZSIsInN1YiI6IjNhMDA2ZjBmLTcyZjYtNjFjMS00NDBmLWIzY2FmYmI5NGMyMiIsImdpdmVuX25hbWUiOiJhZG1pbiIsIm5hbWUiOiJhZG1pbiIsImVtYWlsIjoiYWRtaW5AYWJwLmlvIiwidGVuYW50aWQiOiIiLCJyb2xlIjoiYWRtaW4iLCJuYmYiOjE2Mzc5NDM5MzEsImV4cCI6MTYzODAzMDMzMSwiaWF0IjoxNjM3OTQzOTMxfQ.w0iGoIeyt6XtFL4FrMatZfainFojRho6hZBEM9JnDuo - - - 401 0 - 13.5394ms
2021-11-27 02:11:26.776 +08:00 [INF] Entity Framework Core 6.0.0 initialized 'BackgroundJobsDbContext' using provider 'Pomelo.EntityFrameworkCore.MySql:6.0.0' with options: QuerySplittingBehavior=SplitQuery ServerVersion 5.7.35-mysql 
2021-11-27 02:11:26.785 +08:00 [INF] Executed DbCommand (2ms) [Parameters=[@__now_0='?' (DbType = DateTime), @__p_1='?' (DbType = Int32)], CommandType='"Text"', CommandTimeout='30']
SELECT `a`.`Id`, `a`.`ConcurrencyStamp`, `a`.`CreationTime`, `a`.`ExtraProperties`, `a`.`IsAbandoned`, `a`.`JobArgs`, `a`.`JobName`, `a`.`LastTryTime`, `a`.`NextTryTime`, `a`.`Priority`, `a`.`TryCount`
FROM `AbpBackgroundJobs` AS `a`
WHERE NOT (`a`.`IsAbandoned`) AND (`a`.`NextTryTime` <= @__now_0)
ORDER BY `a`.`Priority` DESC, `a`.`TryCount`, `a`.`NextTryTime`
LIMIT @__p_1
2021-11-27 02:11:31.642 +08:00 [INF] Request starting HTTP/1.1 GET http://localhost:44315/signalr/notification?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJDb21wYW55TmFtZVByb2plY3ROYW1lIiwiaXNzIjoiQ29tcGFueU5hbWVQcm9qZWN0TmFtZSIsInN1YiI6IjNhMDA2ZjBmLTcyZjYtNjFjMS00NDBmLWIzY2FmYmI5NGMyMiIsImdpdmVuX25hbWUiOiJhZG1pbiIsIm5hbWUiOiJhZG1pbiIsImVtYWlsIjoiYWRtaW5AYWJwLmlvIiwidGVuYW50aWQiOiIiLCJyb2xlIjoiYWRtaW4iLCJuYmYiOjE2Mzc5NDM5MzEsImV4cCI6MTYzODAzMDMzMSwiaWF0IjoxNjM3OTQzOTMxfQ.w0iGoIeyt6XtFL4FrMatZfainFojRho6hZBEM9JnDuo - -
2021-11-27 02:11:31.644 +08:00 [INF] CORS policy execution successful.
2021-11-27 02:11:31.646 +08:00 [INF] Failed to validate the token.
Microsoft.IdentityModel.Tokens.SecurityTokenInvalidAudienceException: IDX10214: Audience validation failed. Audiences: 'System.String'. Did not match: validationParameters.ValidAudience: 'System.String' or validationParameters.ValidAudiences: 'System.String'.
   at Microsoft.IdentityModel.Tokens.Validators.ValidateAudience(IEnumerable`1 audiences, SecurityToken securityToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateAudience(IEnumerable`1 audiences, JwtSecurityToken jwtToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateTokenPayload(JwtSecurityToken jwtToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateToken(String token, TokenValidationParameters validationParameters, SecurityToken& validatedToken)
   at Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler.HandleAuthenticateAsync()
2021-11-27 02:11:31.648 +08:00 [INF] Bearer was not authenticated. Failure message: IDX10214: Audience validation failed. Audiences: 'System.String'. Did not match: validationParameters.ValidAudience: 'System.String' or validationParameters.ValidAudiences: 'System.String'.
2021-11-27 02:11:31.650 +08:00 [INF] Authorization failed. These requirements were not met:
DenyAnonymousAuthorizationRequirement: Requires an authenticated user.
2021-11-27 02:11:31.652 +08:00 [INF] AuthenticationScheme: Bearer was challenged.
2021-11-27 02:11:31.654 +08:00 [INF] Request finished HTTP/1.1 GET http://localhost:44315/signalr/notification?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJDb21wYW55TmFtZVByb2plY3ROYW1lIiwiaXNzIjoiQ29tcGFueU5hbWVQcm9qZWN0TmFtZSIsInN1YiI6IjNhMDA2ZjBmLTcyZjYtNjFjMS00NDBmLWIzY2FmYmI5NGMyMiIsImdpdmVuX25hbWUiOiJhZG1pbiIsIm5hbWUiOiJhZG1pbiIsImVtYWlsIjoiYWRtaW5AYWJwLmlvIiwidGVuYW50aWQiOiIiLCJyb2xlIjoiYWRtaW4iLCJuYmYiOjE2Mzc5NDM5MzEsImV4cCI6MTYzODAzMDMzMSwiaWF0IjoxNjM3OTQzOTMxfQ.w0iGoIeyt6XtFL4FrMatZfainFojRho6hZBEM9JnDuo - - - 401 0 - 11.5364ms
2021-11-27 02:11:31.808 +08:00 [INF] Entity Framework Core 6.0.0 initialized 'BackgroundJobsDbContext' using provider 'Pomelo.EntityFrameworkCore.MySql:6.0.0' with options: QuerySplittingBehavior=SplitQuery ServerVersion 5.7.35-mysql 
2021-11-27 02:11:31.816 +08:00 [INF] Executed DbCommand (2ms) [Parameters=[@__now_0='?' (DbType = DateTime), @__p_1='?' (DbType = Int32)], CommandType='"Text"', CommandTimeout='30']
SELECT `a`.`Id`, `a`.`ConcurrencyStamp`, `a`.`CreationTime`, `a`.`ExtraProperties`, `a`.`IsAbandoned`, `a`.`JobArgs`, `a`.`JobName`, `a`.`LastTryTime`, `a`.`NextTryTime`, `a`.`Priority`, `a`.`TryCount`
FROM `AbpBackgroundJobs` AS `a`
WHERE NOT (`a`.`IsAbandoned`) AND (`a`.`NextTryTime` <= @__now_0)
ORDER BY `a`.`Priority` DESC, `a`.`TryCount`, `a`.`NextTryTime`
LIMIT @__p_1
2021-11-27 02:11:36.846 +08:00 [INF] Entity Framework Core 6.0.0 initialized 'BackgroundJobsDbContext' using provider 'Pomelo.EntityFrameworkCore.MySql:6.0.0' with options: QuerySplittingBehavior=SplitQuery ServerVersion 5.7.35-mysql 
2021-11-27 02:11:36.855 +08:00 [INF] Executed DbCommand (2ms) [Parameters=[@__now_0='?' (DbType = DateTime), @__p_1='?' (DbType = Int32)], CommandType='"Text"', CommandTimeout='30']
SELECT `a`.`Id`, `a`.`ConcurrencyStamp`, `a`.`CreationTime`, `a`.`ExtraProperties`, `a`.`IsAbandoned`, `a`.`JobArgs`, `a`.`JobName`, `a`.`LastTryTime`, `a`.`NextTryTime`, `a`.`Priority`, `a`.`TryCount`
FROM `AbpBackgroundJobs` AS `a`
WHERE NOT (`a`.`IsAbandoned`) AND (`a`.`NextTryTime` <= @__now_0)
ORDER BY `a`.`Priority` DESC, `a`.`TryCount`, `a`.`NextTryTime`
LIMIT @__p_1
2021-11-27 02:11:38.542 +08:00 [INF] Request starting HTTP/1.1 GET http://localhost:44315/signalr/notification?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJDb21wYW55TmFtZVByb2plY3ROYW1lIiwiaXNzIjoiQ29tcGFueU5hbWVQcm9qZWN0TmFtZSIsInN1YiI6IjNhMDA2ZjBmLTcyZjYtNjFjMS00NDBmLWIzY2FmYmI5NGMyMiIsImdpdmVuX25hbWUiOiJhZG1pbiIsIm5hbWUiOiJhZG1pbiIsImVtYWlsIjoiYWRtaW5AYWJwLmlvIiwidGVuYW50aWQiOiIiLCJyb2xlIjoiYWRtaW4iLCJuYmYiOjE2Mzc5NDM5MzEsImV4cCI6MTYzODAzMDMzMSwiaWF0IjoxNjM3OTQzOTMxfQ.w0iGoIeyt6XtFL4FrMatZfainFojRho6hZBEM9JnDuo - -
2021-11-27 02:11:38.543 +08:00 [INF] CORS policy execution successful.
2021-11-27 02:11:38.545 +08:00 [INF] Failed to validate the token.
Microsoft.IdentityModel.Tokens.SecurityTokenInvalidAudienceException: IDX10214: Audience validation failed. Audiences: 'System.String'. Did not match: validationParameters.ValidAudience: 'System.String' or validationParameters.ValidAudiences: 'System.String'.
   at Microsoft.IdentityModel.Tokens.Validators.ValidateAudience(IEnumerable`1 audiences, SecurityToken securityToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateAudience(IEnumerable`1 audiences, JwtSecurityToken jwtToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateTokenPayload(JwtSecurityToken jwtToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateToken(String token, TokenValidationParameters validationParameters, SecurityToken& validatedToken)
   at Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler.HandleAuthenticateAsync()
2021-11-27 02:11:38.547 +08:00 [INF] Bearer was not authenticated. Failure message: IDX10214: Audience validation failed. Audiences: 'System.String'. Did not match: validationParameters.ValidAudience: 'System.String' or validationParameters.ValidAudiences: 'System.String'.
2021-11-27 02:11:38.550 +08:00 [INF] Authorization failed. These requirements were not met:
DenyAnonymousAuthorizationRequirement: Requires an authenticated user.
2021-11-27 02:11:38.554 +08:00 [INF] AuthenticationScheme: Bearer was challenged.
2021-11-27 02:11:38.555 +08:00 [INF] Request finished HTTP/1.1 GET http://localhost:44315/signalr/notification?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJDb21wYW55TmFtZVByb2plY3ROYW1lIiwiaXNzIjoiQ29tcGFueU5hbWVQcm9qZWN0TmFtZSIsInN1YiI6IjNhMDA2ZjBmLTcyZjYtNjFjMS00NDBmLWIzY2FmYmI5NGMyMiIsImdpdmVuX25hbWUiOiJhZG1pbiIsIm5hbWUiOiJhZG1pbiIsImVtYWlsIjoiYWRtaW5AYWJwLmlvIiwidGVuYW50aWQiOiIiLCJyb2xlIjoiYWRtaW4iLCJuYmYiOjE2Mzc5NDM5MzEsImV4cCI6MTYzODAzMDMzMSwiaWF0IjoxNjM3OTQzOTMxfQ.w0iGoIeyt6XtFL4FrMatZfainFojRho6hZBEM9JnDuo - - - 401 0 - 13.5598ms
2021-11-27 02:11:41.873 +08:00 [INF] Entity Framework Core 6.0.0 initialized 'BackgroundJobsDbContext' using provider 'Pomelo.EntityFrameworkCore.MySql:6.0.0' with options: QuerySplittingBehavior=SplitQuery ServerVersion 5.7.35-mysql 
2021-11-27 02:11:41.882 +08:00 [INF] Executed DbCommand (2ms) [Parameters=[@__now_0='?' (DbType = DateTime), @__p_1='?' (DbType = Int32)], CommandType='"Text"', CommandTimeout='30']
SELECT `a`.`Id`, `a`.`ConcurrencyStamp`, `a`.`CreationTime`, `a`.`ExtraProperties`, `a`.`IsAbandoned`, `a`.`JobArgs`, `a`.`JobName`, `a`.`LastTryTime`, `a`.`NextTryTime`, `a`.`Priority`, `a`.`TryCount`
FROM `AbpBackgroundJobs` AS `a`
WHERE NOT (`a`.`IsAbandoned`) AND (`a`.`NextTryTime` <= @__now_0)
ORDER BY `a`.`Priority` DESC, `a`.`TryCount`, `a`.`NextTryTime`
LIMIT @__p_1
2021-11-27 02:11:46.904 +08:00 [INF] Entity Framework Core 6.0.0 initialized 'BackgroundJobsDbContext' using provider 'Pomelo.EntityFrameworkCore.MySql:6.0.0' with options: QuerySplittingBehavior=SplitQuery ServerVersion 5.7.35-mysql 
2021-11-27 02:11:46.913 +08:00 [INF] Executed DbCommand (2ms) [Parameters=[@__now_0='?' (DbType = DateTime), @__p_1='?' (DbType = Int32)], CommandType='"Text"', CommandTimeout='30']
SELECT `a`.`Id`, `a`.`ConcurrencyStamp`, `a`.`CreationTime`, `a`.`ExtraProperties`, `a`.`IsAbandoned`, `a`.`JobArgs`, `a`.`JobName`, `a`.`LastTryTime`, `a`.`NextTryTime`, `a`.`Priority`, `a`.`TryCount`
FROM `AbpBackgroundJobs` AS `a`
WHERE NOT (`a`.`IsAbandoned`) AND (`a`.`NextTryTime` <= @__now_0)
ORDER BY `a`.`Priority` DESC, `a`.`TryCount`, `a`.`NextTryTime`
LIMIT @__p_1
2021-11-27 02:11:47.915 +08:00 [INF] Request starting HTTP/1.1 GET http://localhost:44315/signalr/notification?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJDb21wYW55TmFtZVByb2plY3ROYW1lIiwiaXNzIjoiQ29tcGFueU5hbWVQcm9qZWN0TmFtZSIsInN1YiI6IjNhMDA2ZjBmLTcyZjYtNjFjMS00NDBmLWIzY2FmYmI5NGMyMiIsImdpdmVuX25hbWUiOiJhZG1pbiIsIm5hbWUiOiJhZG1pbiIsImVtYWlsIjoiYWRtaW5AYWJwLmlvIiwidGVuYW50aWQiOiIiLCJyb2xlIjoiYWRtaW4iLCJuYmYiOjE2Mzc5NDM5MzEsImV4cCI6MTYzODAzMDMzMSwiaWF0IjoxNjM3OTQzOTMxfQ.w0iGoIeyt6XtFL4FrMatZfainFojRho6hZBEM9JnDuo - -
2021-11-27 02:11:47.917 +08:00 [INF] CORS policy execution successful.
2021-11-27 02:11:47.918 +08:00 [INF] Failed to validate the token.
Microsoft.IdentityModel.Tokens.SecurityTokenInvalidAudienceException: IDX10214: Audience validation failed. Audiences: 'System.String'. Did not match: validationParameters.ValidAudience: 'System.String' or validationParameters.ValidAudiences: 'System.String'.
   at Microsoft.IdentityModel.Tokens.Validators.ValidateAudience(IEnumerable`1 audiences, SecurityToken securityToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateAudience(IEnumerable`1 audiences, JwtSecurityToken jwtToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateTokenPayload(JwtSecurityToken jwtToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateToken(String token, TokenValidationParameters validationParameters, SecurityToken& validatedToken)
   at Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler.HandleAuthenticateAsync()
2021-11-27 02:11:47.920 +08:00 [INF] Bearer was not authenticated. Failure message: IDX10214: Audience validation failed. Audiences: 'System.String'. Did not match: validationParameters.ValidAudience: 'System.String' or validationParameters.ValidAudiences: 'System.String'.
2021-11-27 02:11:47.922 +08:00 [INF] Authorization failed. These requirements were not met:
DenyAnonymousAuthorizationRequirement: Requires an authenticated user.
2021-11-27 02:11:47.923 +08:00 [INF] AuthenticationScheme: Bearer was challenged.
2021-11-27 02:11:47.924 +08:00 [INF] Request finished HTTP/1.1 GET http://localhost:44315/signalr/notification?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJDb21wYW55TmFtZVByb2plY3ROYW1lIiwiaXNzIjoiQ29tcGFueU5hbWVQcm9qZWN0TmFtZSIsInN1YiI6IjNhMDA2ZjBmLTcyZjYtNjFjMS00NDBmLWIzY2FmYmI5NGMyMiIsImdpdmVuX25hbWUiOiJhZG1pbiIsIm5hbWUiOiJhZG1pbiIsImVtYWlsIjoiYWRtaW5AYWJwLmlvIiwidGVuYW50aWQiOiIiLCJyb2xlIjoiYWRtaW4iLCJuYmYiOjE2Mzc5NDM5MzEsImV4cCI6MTYzODAzMDMzMSwiaWF0IjoxNjM3OTQzOTMxfQ.w0iGoIeyt6XtFL4FrMatZfainFojRho6hZBEM9JnDuo - - - 401 0 - 9.5316ms
2021-11-27 02:11:51.939 +08:00 [INF] Entity Framework Core 6.0.0 initialized 'BackgroundJobsDbContext' using provider 'Pomelo.EntityFrameworkCore.MySql:6.0.0' with options: QuerySplittingBehavior=SplitQuery ServerVersion 5.7.35-mysql 
2021-11-27 02:11:51.948 +08:00 [INF] Executed DbCommand (2ms) [Parameters=[@__now_0='?' (DbType = DateTime), @__p_1='?' (DbType = Int32)], CommandType='"Text"', CommandTimeout='30']
SELECT `a`.`Id`, `a`.`ConcurrencyStamp`, `a`.`CreationTime`, `a`.`ExtraProperties`, `a`.`IsAbandoned`, `a`.`JobArgs`, `a`.`JobName`, `a`.`LastTryTime`, `a`.`NextTryTime`, `a`.`Priority`, `a`.`TryCount`
FROM `AbpBackgroundJobs` AS `a`
WHERE NOT (`a`.`IsAbandoned`) AND (`a`.`NextTryTime` <= @__now_0)
ORDER BY `a`.`Priority` DESC, `a`.`TryCount`, `a`.`NextTryTime`
LIMIT @__p_1
2021-11-27 02:11:56.974 +08:00 [INF] Entity Framework Core 6.0.0 initialized 'BackgroundJobsDbContext' using provider 'Pomelo.EntityFrameworkCore.MySql:6.0.0' with options: QuerySplittingBehavior=SplitQuery ServerVersion 5.7.35-mysql 
2021-11-27 02:11:56.981 +08:00 [INF] Executed DbCommand (2ms) [Parameters=[@__now_0='?' (DbType = DateTime), @__p_1='?' (DbType = Int32)], CommandType='"Text"', CommandTimeout='30']
SELECT `a`.`Id`, `a`.`ConcurrencyStamp`, `a`.`CreationTime`, `a`.`ExtraProperties`, `a`.`IsAbandoned`, `a`.`JobArgs`, `a`.`JobName`, `a`.`LastTryTime`, `a`.`NextTryTime`, `a`.`Priority`, `a`.`TryCount`
FROM `AbpBackgroundJobs` AS `a`
WHERE NOT (`a`.`IsAbandoned`) AND (`a`.`NextTryTime` <= @__now_0)
ORDER BY `a`.`Priority` DESC, `a`.`TryCount`, `a`.`NextTryTime`
LIMIT @__p_1
2021-11-27 02:11:57.209 +08:00 [INF] Request starting HTTP/1.1 GET http://localhost:44315/signalr/notification?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJDb21wYW55TmFtZVByb2plY3ROYW1lIiwiaXNzIjoiQ29tcGFueU5hbWVQcm9qZWN0TmFtZSIsInN1YiI6IjNhMDA2ZjBmLTcyZjYtNjFjMS00NDBmLWIzY2FmYmI5NGMyMiIsImdpdmVuX25hbWUiOiJhZG1pbiIsIm5hbWUiOiJhZG1pbiIsImVtYWlsIjoiYWRtaW5AYWJwLmlvIiwidGVuYW50aWQiOiIiLCJyb2xlIjoiYWRtaW4iLCJuYmYiOjE2Mzc5NDM5MzEsImV4cCI6MTYzODAzMDMzMSwiaWF0IjoxNjM3OTQzOTMxfQ.w0iGoIeyt6XtFL4FrMatZfainFojRho6hZBEM9JnDuo - -
2021-11-27 02:11:57.210 +08:00 [INF] CORS policy execution successful.
2021-11-27 02:11:57.212 +08:00 [INF] Failed to validate the token.
Microsoft.IdentityModel.Tokens.SecurityTokenInvalidAudienceException: IDX10214: Audience validation failed. Audiences: 'System.String'. Did not match: validationParameters.ValidAudience: 'System.String' or validationParameters.ValidAudiences: 'System.String'.
   at Microsoft.IdentityModel.Tokens.Validators.ValidateAudience(IEnumerable`1 audiences, SecurityToken securityToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateAudience(IEnumerable`1 audiences, JwtSecurityToken jwtToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateTokenPayload(JwtSecurityToken jwtToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateToken(String token, TokenValidationParameters validationParameters, SecurityToken& validatedToken)
   at Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler.HandleAuthenticateAsync()
2021-11-27 02:11:57.213 +08:00 [INF] Bearer was not authenticated. Failure message: IDX10214: Audience validation failed. Audiences: 'System.String'. Did not match: validationParameters.ValidAudience: 'System.String' or validationParameters.ValidAudiences: 'System.String'.
2021-11-27 02:11:57.215 +08:00 [INF] Authorization failed. These requirements were not met:
DenyAnonymousAuthorizationRequirement: Requires an authenticated user.
2021-11-27 02:11:57.216 +08:00 [INF] AuthenticationScheme: Bearer was challenged.
2021-11-27 02:11:57.216 +08:00 [INF] Request finished HTTP/1.1 GET http://localhost:44315/signalr/notification?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJDb21wYW55TmFtZVByb2plY3ROYW1lIiwiaXNzIjoiQ29tcGFueU5hbWVQcm9qZWN0TmFtZSIsInN1YiI6IjNhMDA2ZjBmLTcyZjYtNjFjMS00NDBmLWIzY2FmYmI5NGMyMiIsImdpdmVuX25hbWUiOiJhZG1pbiIsIm5hbWUiOiJhZG1pbiIsImVtYWlsIjoiYWRtaW5AYWJwLmlvIiwidGVuYW50aWQiOiIiLCJyb2xlIjoiYWRtaW4iLCJuYmYiOjE2Mzc5NDM5MzEsImV4cCI6MTYzODAzMDMzMSwiaWF0IjoxNjM3OTQzOTMxfQ.w0iGoIeyt6XtFL4FrMatZfainFojRho6hZBEM9JnDuo - - - 401 0 - 7.5006ms
2021-11-27 02:12:01.998 +08:00 [INF] Entity Framework Core 6.0.0 initialized 'BackgroundJobsDbContext' using provider 'Pomelo.EntityFrameworkCore.MySql:6.0.0' with options: QuerySplittingBehavior=SplitQuery ServerVersion 5.7.35-mysql 
2021-11-27 02:12:02.005 +08:00 [INF] Executed DbCommand (2ms) [Parameters=[@__now_0='?' (DbType = DateTime), @__p_1='?' (DbType = Int32)], CommandType='"Text"', CommandTimeout='30']
SELECT `a`.`Id`, `a`.`ConcurrencyStamp`, `a`.`CreationTime`, `a`.`ExtraProperties`, `a`.`IsAbandoned`, `a`.`JobArgs`, `a`.`JobName`, `a`.`LastTryTime`, `a`.`NextTryTime`, `a`.`Priority`, `a`.`TryCount`
FROM `AbpBackgroundJobs` AS `a`
WHERE NOT (`a`.`IsAbandoned`) AND (`a`.`NextTryTime` <= @__now_0)
ORDER BY `a`.`Priority` DESC, `a`.`TryCount`, `a`.`NextTryTime`
LIMIT @__p_1
2021-11-27 02:12:05.021 +08:00 [INF] Request starting HTTP/1.1 GET http://localhost:44315/signalr/notification?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJDb21wYW55TmFtZVByb2plY3ROYW1lIiwiaXNzIjoiQ29tcGFueU5hbWVQcm9qZWN0TmFtZSIsInN1YiI6IjNhMDA2ZjBmLTcyZjYtNjFjMS00NDBmLWIzY2FmYmI5NGMyMiIsImdpdmVuX25hbWUiOiJhZG1pbiIsIm5hbWUiOiJhZG1pbiIsImVtYWlsIjoiYWRtaW5AYWJwLmlvIiwidGVuYW50aWQiOiIiLCJyb2xlIjoiYWRtaW4iLCJuYmYiOjE2Mzc5NDM5MzEsImV4cCI6MTYzODAzMDMzMSwiaWF0IjoxNjM3OTQzOTMxfQ.w0iGoIeyt6XtFL4FrMatZfainFojRho6hZBEM9JnDuo - -
2021-11-27 02:12:05.022 +08:00 [INF] CORS policy execution successful.
2021-11-27 02:12:05.024 +08:00 [INF] Failed to validate the token.
Microsoft.IdentityModel.Tokens.SecurityTokenInvalidAudienceException: IDX10214: Audience validation failed. Audiences: 'System.String'. Did not match: validationParameters.ValidAudience: 'System.String' or validationParameters.ValidAudiences: 'System.String'.
   at Microsoft.IdentityModel.Tokens.Validators.ValidateAudience(IEnumerable`1 audiences, SecurityToken securityToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateAudience(IEnumerable`1 audiences, JwtSecurityToken jwtToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateTokenPayload(JwtSecurityToken jwtToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateToken(String token, TokenValidationParameters validationParameters, SecurityToken& validatedToken)
   at Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler.HandleAuthenticateAsync()
2021-11-27 02:12:05.026 +08:00 [INF] Bearer was not authenticated. Failure message: IDX10214: Audience validation failed. Audiences: 'System.String'. Did not match: validationParameters.ValidAudience: 'System.String' or validationParameters.ValidAudiences: 'System.String'.
2021-11-27 02:12:05.027 +08:00 [INF] Authorization failed. These requirements were not met:
DenyAnonymousAuthorizationRequirement: Requires an authenticated user.
2021-11-27 02:12:05.028 +08:00 [INF] AuthenticationScheme: Bearer was challenged.
2021-11-27 02:12:05.029 +08:00 [INF] Request finished HTTP/1.1 GET http://localhost:44315/signalr/notification?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJDb21wYW55TmFtZVByb2plY3ROYW1lIiwiaXNzIjoiQ29tcGFueU5hbWVQcm9qZWN0TmFtZSIsInN1YiI6IjNhMDA2ZjBmLTcyZjYtNjFjMS00NDBmLWIzY2FmYmI5NGMyMiIsImdpdmVuX25hbWUiOiJhZG1pbiIsIm5hbWUiOiJhZG1pbiIsImVtYWlsIjoiYWRtaW5AYWJwLmlvIiwidGVuYW50aWQiOiIiLCJyb2xlIjoiYWRtaW4iLCJuYmYiOjE2Mzc5NDM5MzEsImV4cCI6MTYzODAzMDMzMSwiaWF0IjoxNjM3OTQzOTMxfQ.w0iGoIeyt6XtFL4FrMatZfainFojRho6hZBEM9JnDuo - - - 401 0 - 8.2141ms
2021-11-27 02:12:07.024 +08:00 [INF] Entity Framework Core 6.0.0 initialized 'BackgroundJobsDbContext' using provider 'Pomelo.EntityFrameworkCore.MySql:6.0.0' with options: QuerySplittingBehavior=SplitQuery ServerVersion 5.7.35-mysql 
2021-11-27 02:12:07.031 +08:00 [INF] Executed DbCommand (2ms) [Parameters=[@__now_0='?' (DbType = DateTime), @__p_1='?' (DbType = Int32)], CommandType='"Text"', CommandTimeout='30']
SELECT `a`.`Id`, `a`.`ConcurrencyStamp`, `a`.`CreationTime`, `a`.`ExtraProperties`, `a`.`IsAbandoned`, `a`.`JobArgs`, `a`.`JobName`, `a`.`LastTryTime`, `a`.`NextTryTime`, `a`.`Priority`, `a`.`TryCount`
FROM `AbpBackgroundJobs` AS `a`
WHERE NOT (`a`.`IsAbandoned`) AND (`a`.`NextTryTime` <= @__now_0)
ORDER BY `a`.`Priority` DESC, `a`.`TryCount`, `a`.`NextTryTime`
LIMIT @__p_1
